loan_status,loan_amnt,term,int_rate,installment,annual_inc,home_ownership,verification_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,application_type,tot_hi_cred_lim,avg_cur_bal,bc_open_to_buy,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_op_rev_tl,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies
Fully Paid,29500.0, 36 months,22.36,1132.12,128787.29,RENT,Verified,credit_card,AR,10.69,0,685.0,15,0,6419.54,26,w,Individual,58887.13,4520.5,2291.47,0,151.6,4.0,3.2,0,7.6,2,6,5,5,7,97.2,35.7,0
Fully Paid,25500.0, 60 months,20.2,678.43,53388.6,MORTGAGE,Source Verified,credit_card,DE,24.15,0,740.0,11,0,5362.12,27,w,Individual,165718.55,31934.17,7134.15,0,214.4,5.8,9.2,1,36.4,4,7,5,7,9,99.9,46.5,0
Fully Paid,19000.0, 36 months,16.78,675.32,90324.89,OWN,Not Verified,debt_consolidation,VT,28.58,1,745.0,11,0,16762.27,25,f,Individual,43499.77,7221.7,1277.63,0,202.1,8.8,1.9,0,9.2,4,8,6,9,8,84.0,36.0,0
Charged Off,14681.969351168143, 36 months,30.99,631.26,65887.66,ANY,Verified,medical,WA,9.14,0,660.0,11,0,13786.86,24,w,Individual,32353.02,4695.1,12314.52,0,110.0,2.2,15.7,0,46.6,2,3,4,6,6,99.8,46.8,0
Fully Paid,4500.0, 36 months,23.28,174.85,92369.18,RENT,Not Verified,debt_consolidation,KS,20.72,1,690.0,9,0,4744.48,24,w,Individual,23006.61,3543.07,1672.04,0,263.9,7.4,4.4,1,11.6,2,6,2,5,7,88.5,34.5,0
Fully Paid,33000.0, 36 months,20.81,1240.06,61847.77,RENT,Not Verified,credit_card,IA,8.12,0,725.0,14,0,1892.23,25,f,Individual,215525.72,33376.72,6548.68,0,191.2,10.1,1.2,0,11.0,0,2,3,6,2,97.9,31.2,0
Fully Paid,26500.0, 60 months,22.26,735.82,45519.61,RENT,Source Verified,debt_consolidation,MA,5.39,1,750.0,8,0,12390.89,19,w,Joint App,135172.75,19531.08,2649.02,0,128.4,3.2,10.6,2,15.4,4,7,6,8,9,75.3,72.4,0
Fully Paid,39500.0, 60 months,19.79,1041.9,182003.85,RENT,Source Verified,credit_card,PA,28.28,0,740.0,13,0,14318.83,27,w,Individual,61105.05,5715.46,19563.12,0,197.7,13.3,3.5,1,26.5,3,4,4,7,5,98.4,54.4,0
Fully Paid,15500.0, 36 months,17.72,558.19,45076.15,MORTGAGE,Not Verified,car,VA,26.79,0,720.0,19,0,12179.08,27,w,Individual,51585.31,5338.33,1448.96,0,194.2,6.5,13.2,0,6.5,4,5,6,8,8,97.5,53.4,0
Fully Paid,28500.0, 60 months,21.44,778.09,58655.05,MORTGAGE,Not Verified,debt_consolidation,SC,19.04,0,745.0,13,0,4720.55,36,w,Individual,58279.61,6606.42,5226.62,0,114.6,9.1,8.4,0,11.7,6,7,7,13,10,95.1,8.3,0
Fully Paid,10000.0, 36 months,18.56,364.34,138664.39,MORTGAGE,Source Verified,major_purchase,NJ,12.93,0,690.0,11,0,5738.48,21,w,Individual,158430.1,22474.86,8452.71,0,180.9,3.7,6.9,2,13.1,4,6,5,7,8,97.6,31.3,0
Fully Paid,8500.0, 36 months,18.27,308.45,71580.26,OWN,Verified,other,TX,14.8,0,735.0,17,0,3686.33,24,w,Individual,32895.6,4600.67,8770.97,0,124.2,39.4,4.1,0,23.0,1,2,3,4,4,98.8,31.7,0
Fully Paid,32000.0, 36 months,20.65,1199.86,318473.72,MORTGAGE,Verified,educational,NY,12.01,0,715.0,12,1,32500.38,20,w,Individual,57601.13,7380.05,2509.19,0,177.8,21.6,2.5,2,6.9,4,6,4,13,7,99.1,20.1,0
Fully Paid,36000.0, 36 months,24.56,1422.99,39129.24,MORTGAGE,Source Verified,debt_consolidation,NM,34.07,0,690.0,13,0,4802.88,29,w,Individual,94233.1,8425.09,4164.58,0,147.2,9.4,9.0,2,15.9,4,6,5,9,6,98.6,67.2,0
Fully Paid,3000.0, 36 months,20.5,112.26,43628.32,RENT,Not Verified,debt_consolidation,OH,33.77,0,745.0,14,0,23894.23,22,w,Individual,183379.0,37275.01,9090.49,0,109.0,11.6,6.0,2,0.7,2,2,3,6,3,96.4,24.2,0
Fully Paid,38000.0, 36 months,21.77,1446.72,62642.85,MORTGAGE,Not Verified,credit_card,PA,24.2,0,700.0,9,0,1743.49,19,w,Individual,50128.48,2427.51,4551.88,0,180.8,34.6,6.0,1,6.2,4,7,6,11,8,99.1,62.5,0
Fully Paid,36000.0, 36 months,21.52,1365.93,127957.84,RENT,Source Verified,debt_consolidation,WY,17.83,0,695.0,12,0,57507.31,28,w,Individual,300215.49,63779.01,2949.76,0,155.0,3.4,3.2,0,5.3,5,7,6,9,8,95.4,33.4,0
Fully Paid,10500.0, 36 months,22.46,403.5,76823.48,MORTGAGE,Source Verified,small_business,AK,6.74,0,680.0,11,3,4587.06,26,w,Individual,29409.62,2431.18,5662.62,0,179.3,8.7,4.7,2,26.6,3,6,5,5,8,96.8,46.8,1
Fully Paid,30500.0, 36 months,17.85,1100.35,104480.01,MORTGAGE,Verified,debt_consolidation,TX,15.44,0,740.0,5,0,19082.45,24,w,Individual,66294.89,5282.85,20843.04,0,120.8,19.3,3.0,2,23.5,4,6,7,10,8,99.4,35.1,0
Fully Paid,15500.0, 36 months,18.68,565.66,208798.62,OWN,Source Verified,major_purchase,IN,17.38,1,760.0,13,0,34311.97,26,f,Individual,53794.79,5953.88,3359.49,0,161.9,5.5,11.0,0,5.6,5,7,7,9,9,89.7,34.3,0
Fully Paid,16000.0, 36 months,20.86,601.65,18143.38,RENT,Source Verified,credit_card,OH,11.44,0,715.0,11,0,83675.16,20,w,Individual,26787.47,1554.52,10467.48,0,113.3,14.5,4.5,1,6.4,2,4,3,4,5,98.4,54.1,0
Fully Paid,12000.0, 60 months,21.81,330.13,24433.76,MORTGAGE,Not Verified,credit_card,KS,28.84,0,705.0,13,0,1212.37,34,f,Individual,29836.47,3203.9,2685.19,0,246.3,13.0,7.4,6,15.9,2,6,2,11,8,95.1,10.4,0
Fully Paid,8500.0, 36 months,22.07,324.93,48504.45,RENT,Not Verified,home_improvement,SD,33.06,0,700.0,16,0,7824.05,27,w,Individual,24541.29,4677.9,4458.82,0,292.7,22.4,10.8,0,11.5,7,12,8,11,16,97.3,31.6,0
Charged Off,30784.687202628967, 36 months,22.9,1190.06,48730.95,RENT,Source Verified,debt_consolidation,KS,21.22,0,710.0,9,0,16312.09,19,w,Individual,703735.35,103041.4,3388.82,0,179.2,1.2,3.3,0,13.7,2,4,2,4,5,99.2,68.6,0
Fully Paid,31000.0, 36 months,19.97,1151.6,31010.05,MORTGAGE,Verified,debt_consolidation,KS,25.98,0,735.0,6,1,6742.35,22,w,Individual,42660.94,3075.83,2394.7,0,148.8,6.1,12.4,2,18.0,3,5,3,6,8,98.3,22.5,1
Fully Paid,18500.0, 36 months,23.63,722.22,171983.02,RENT,Verified,credit_card,MO,19.78,0,660.0,13,0,17954.38,25,f,Individual,38890.29,2721.84,2466.47,0,180.2,13.5,9.6,0,23.1,8,11,9,13,12,97.9,66.5,0
Charged Off,26375.09037428216, 36 months,28.21,1093.96,58796.15,MORTGAGE,Verified,debt_consolidation,UT,16.17,0,660.0,7,0,9442.31,16,w,Individual,31928.69,1121.56,0.0,0,185.0,4.5,7.4,2,14.4,2,5,4,8,9,98.0,59.9,0
Fully Paid,20000.0, 36 months,24.01,784.76,168347.19,RENT,Not Verified,debt_consolidation,WV,27.14,0,665.0,12,0,3075.5,24,f,Individual,64934.22,8485.95,1115.45,0,103.1,3.7,1.2,0,11.8,7,9,10,13,9,97.3,18.5,0
Fully Paid,7000.0, 36 months,17.95,252.89,68365.09,MORTGAGE,Verified,debt_consolidation,MS,30.65,0,750.0,9,0,1792.54,19,w,Individual,176750.17,24485.02,3700.4,0,92.0,19.7,7.6,4,9.0,1,7,2,3,9,97.6,42.1,0
Fully Paid,34000.0, 36 months,24.81,1348.42,68304.92,RENT,Verified,renewable_energy,IA,22.0,0,695.0,16,0,26142.01,31,f,Individual,99495.71,13352.25,2116.01,0,178.2,13.3,7.6,0,5.4,3,5,6,8,7,98.5,25.1,0
Fully Paid,32500.0, 36 months,20.9,1222.77,37414.56,MORTGAGE,Not Verified,debt_consolidation,OR,13.53,0,700.0,11,0,25067.06,21,w,Individual,416703.88,56852.29,2272.24,0,164.1,22.3,2.8,1,6.3,3,5,3,5,6,95.8,59.4,0
Fully Paid,19500.0, 36 months,19.59,720.62,71848.25,RENT,Not Verified,debt_consolidation,NY,24.21,0,720.0,19,0,28123.61,34,w,Individual,70453.88,10267.45,4145.8,0,181.0,1.3,9.1,0,7.0,3,6,4,8,10,97.4,12.6,0
Charged Off,15314.686207175448, 60 months,30.74,502.47,115257.65,MORTGAGE,Not Verified,credit_card,SD,20.48,0,670.0,17,0,4014.39,30,f,Individual,90819.72,19209.19,550.52,0,206.9,30.2,6.8,0,35.4,3,6,3,6,8,97.5,68.1,0
Fully Paid,20500.0, 36 months,17.52,736.2,106010.05,RENT,Not Verified,small_business,ID,24.86,0,760.0,9,0,16733.73,25,f,Individual,78727.15,12827.92,3461.96,0,114.0,8.3,8.6,0,31.3,4,10,8,12,13,98.6,68.1,0
Fully Paid,9000.0, 36 months,22.22,344.74,111097.81,MORTGAGE,Not Verified,debt_consolidation,NV,29.85,0,695.0,16,0,2575.74,30,w,Individual,173808.45,32880.4,2089.46,0,195.6,24.4,0.8,4,16.8,2,6,3,6,6,98.6,4.8,0
Fully Paid,24000.0, 60 months,26.64,727.69,53935.55,RENT,Not Verified,vacation,MA,11.8,0,710.0,12,0,9284.05,22,w,Individual,45791.15,3555.46,904.37,0,189.0,16.3,3.5,0,38.4,1,6,1,5,9,95.0,28.5,0
Fully Paid,9500.0, 36 months,19.79,352.04,39840.54,MORTGAGE,Not Verified,car,MO,22.3,0,745.0,11,1,12395.9,23,w,Individual,383514.47,47359.44,29993.5,0,137.4,14.8,1.5,4,5.5,5,6,7,13,7,96.2,82.2,1
Fully Paid,22500.0, 60 months,28.82,711.73,49220.94,RENT,Source Verified,credit_card,VA,14.87,0,680.0,7,0,21685.94,20,w,Individual,250178.04,42815.75,11894.63,0,238.5,7.7,16.7,2,2.9,3,8,4,5,11,97.3,62.6,0
Fully Paid,20000.0, 60 months,22.64,559.68,99367.43,RENT,Not Verified,home_improvement,NH,27.22,0,735.0,9,0,23189.88,25,f,Individual,74034.37,13859.56,3704.91,0,129.5,19.0,17.8,0,21.7,3,6,5,8,11,98.7,24.3,0
Fully Paid,11000.0, 36 months,19.74,407.34,36486.87,RENT,Source Verified,credit_card,ND,17.67,0,730.0,13,0,2612.83,25,w,Individual,42107.51,4111.26,298.84,0,175.0,5.0,2.5,0,21.4,2,4,3,4,6,98.0,46.0,0
Fully Paid,16500.0, 36 months,20.71,619.18,63067.8,RENT,Not Verified,debt_consolidation,AR,30.2,0,700.0,26,0,16080.53,45,f,Individual,77775.31,8144.27,12677.35,0,175.7,13.4,6.5,1,4.5,0,4,1,5,7,95.9,38.5,0
Charged Off,17931.72292615453, 60 months,28.44,563.09,32598.64,MORTGAGE,Source Verified,debt_consolidation,CT,43.71,0,680.0,14,0,15613.54,26,w,Individual,67156.86,9710.84,0.0,0,148.3,14.7,0.9,3,31.4,7,8,7,12,10,97.8,81.8,0
Fully Paid,1500.0, 36 months,21.53,56.92,39094.88,MORTGAGE,Verified,debt_consolidation,HI,10.53,0,715.0,11,0,11617.37,21,f,Joint App,161331.11,22519.98,1873.89,0,163.4,12.0,10.8,0,12.9,3,4,4,7,5,98.1,17.4,0
Fully Paid,17000.0, 36 months,20.83,638.99,128901.37,MORTGAGE,Not Verified,credit_card,CT,20.08,2,710.0,6,0,40173.62,19,w,Individual,332483.18,58576.23,1397.45,0,126.6,12.2,11.2,1,13.8,2,3,4,7,6,84.4,17.9,0
Fully Paid,11500.0, 36 months,17.78,414.48,76240.38,OWN,Not Verified,debt_consolidation,FL,27.57,0,715.0,9,2,17045.38,18,w,Joint App,43480.03,8462.34,1711.65,0,148.4,11.9,10.2,0,10.0,2,6,2,6,6,97.1,33.3,1
Fully Paid,17500.0, 60 months,25.32,516.94,144853.67,RENT,Not Verified,debt_consolidation,VT,15.68,0,725.0,8,0,5520.14,25,w,Individual,149386.68,20574.34,4738.15,0,170.4,18.4,7.0,0,7.7,4,5,5,8,10,99.5,9.5,0
Fully Paid,36500.0, 36 months,17.7,1314.08,58483.23,MORTGAGE,Not Verified,credit_card,NM,22.79,0,740.0,7,0,9777.95,26,f,Individual,183949.67,20529.3,3869.59,0,155.1,30.3,10.2,0,23.0,6,8,7,10,10,99.8,15.8,0
Fully Paid,17000.0, 36 months,24.53,671.7,141264.11,RENT,Source Verified,debt_consolidation,CO,14.09,0,680.0,14,0,26380.33,23,w,Individual,980790.88,122561.75,3477.55,0,181.6,8.8,13.6,1,16.2,4,8,6,7,12,95.0,61.5,0
Fully Paid,3000.0, 36 months,22.13,114.77,115635.07,MORTGAGE,Verified,other,OH,4.09,0,695.0,7,0,7393.91,18,w,Individual,13032.85,2697.34,9711.85,0,254.4,22.5,22.0,4,9.8,3,8,4,7,8,98.9,48.2,0
Fully Paid,28000.0, 36 months,20.2,1043.44,44021.74,OWN,Verified,debt_consolidation,MO,23.58,0,720.0,9,0,12828.52,27,w,Individual,102745.2,10093.1,5586.23,0,192.7,2.8,4.3,0,34.6,3,5,4,5,6,98.7,17.1,0
Fully Paid,17500.0, 36 months,13.46,593.53,143279.25,RENT,Not Verified,car,ID,23.7,0,765.0,14,1,11250.45,25,w,Individual,106738.65,23958.56,11427.36,0,144.5,11.6,3.6,2,14.5,2,5,5,9,6,96.6,16.6,0
Charged Off,21829.440637394247, 60 months,30.99,719.59,32961.5,MORTGAGE,Not Verified,debt_consolidation,NC,15.86,1,670.0,14,0,6624.01,34,w,Joint App,51285.76,7751.93,1245.43,0,188.5,7.0,8.7,3,30.1,1,4,5,8,5,90.3,87.1,0
Fully Paid,23000.0, 36 months,14.7,793.93,176392.13,MORTGAGE,Verified,house,OK,14.31,0,750.0,6,0,8198.53,19,w,Individual,88304.35,11676.03,39403.71,0,206.8,9.6,1.2,2,18.7,4,4,8,11,6,95.7,37.7,0
Fully Paid,28000.0, 60 months,23.58,798.69,192465.76,RENT,Not Verified,credit_card,MI,15.83,0,735.0,14,0,3330.42,22,w,Individual,59064.61,4530.41,3939.31,0,142.2,67.6,14.9,1,1.1,5,6,7,11,10,98.2,54.9,0
Fully Paid,23500.0, 36 months,20.58,880.3,88499.87,MORTGAGE,Not Verified,debt_consolidation,MS,23.23,0,730.0,13,0,31244.42,30,w,Individual,76135.51,6659.9,35200.56,0,220.9,6.2,3.4,3,11.3,2,5,4,7,7,95.2,18.6,0
Fully Paid,3000.0, 36 months,21.09,113.16,68526.51,MORTGAGE,Not Verified,credit_card,WV,25.74,0,735.0,13,0,4875.46,24,w,Individual,87878.15,12930.82,2946.36,0,128.3,11.9,1.4,3,10.9,5,7,6,6,11,99.3,39.1,0
Fully Paid,21500.0, 60 months,25.08,632.06,37424.89,OWN,Source Verified,credit_card,AL,21.71,0,705.0,6,0,6761.75,24,f,Individual,45602.03,4371.61,11635.26,0,148.5,13.2,7.3,0,17.4,1,5,3,7,8,96.4,47.8,0
Fully Paid,35000.0, 36 months,20.26,1305.37,301313.25,MORTGAGE,Source Verified,debt_consolidation,CA,7.98,0,710.0,12,0,13922.03,26,f,Individual,46773.78,3097.85,4725.55,0,147.9,1.3,0.6,2,13.1,3,7,4,9,9,99.2,18.0,0
Fully Paid,12000.0, 36 months,17.58,431.3,29407.59,OWN,Source Verified,credit_card,CO,14.74,0,715.0,12,0,3745.05,28,w,Individual,26156.6,3440.75,4040.27,0,109.2,7.5,8.8,1,8.3,7,11,8,10,15,96.5,64.3,0
Fully Paid,11000.0, 36 months,18.93,402.83,30015.35,RENT,Source Verified,debt_consolidation,IL,15.66,0,710.0,12,0,2277.83,27,f,Individual,74384.95,14240.91,11616.92,0,121.3,0.7,1.5,1,6.1,2,5,4,8,10,96.6,52.3,0
Fully Paid,38000.0, 36 months,20.3,1418.03,45151.54,RENT,Not Verified,debt_consolidation,WI,14.94,0,710.0,16,0,8056.5,30,f,Individual,46044.34,2309.81,3819.09,0,162.6,31.7,5.1,0,10.5,2,4,5,6,6,97.5,75.7,0
Fully Paid,15000.0, 36 months,15.94,526.91,97221.52,RENT,Not Verified,small_business,ND,25.55,0,745.0,17,0,17063.66,36,w,Individual,101681.78,10869.15,13160.37,0,118.8,0.4,5.7,0,16.5,4,5,4,12,9,98.2,52.6,0
Fully Paid,23500.0, 36 months,19.48,867.13,15250.95,MORTGAGE,Source Verified,debt_consolidation,AK,28.4,0,740.0,13,0,8744.55,24,w,Individual,95026.22,10125.99,8599.26,0,140.5,5.7,3.2,3,18.0,5,7,5,11,8,95.7,53.7,0
Fully Paid,34500.0, 36 months,22.66,1329.38,41522.65,MORTGAGE,Not Verified,debt_consolidation,NY,25.54,0,730.0,9,1,9677.09,24,w,Individual,198924.62,52137.68,5827.99,0,110.4,24.7,13.8,0,10.2,5,8,5,8,10,98.7,62.5,1
Fully Paid,22500.0, 60 months,26.63,682.08,66901.39,OWN,Not Verified,small_business,FL,29.23,0,695.0,8,0,8872.71,20,w,Individual,75471.1,7173.84,775.16,0,193.8,14.1,6.0,1,23.5,3,5,4,7,6,96.7,47.1,0
Charged Off,14428.50698546445, 36 months,29.02,604.79,169655.18,MORTGAGE,Verified,debt_consolidation,MO,23.18,1,660.0,10,0,9050.86,17,w,Individual,56796.85,13028.09,1186.21,0,237.9,9.3,11.3,2,4.6,6,9,7,8,9,92.5,67.1,0
Fully Paid,12000.0, 36 months,21.69,456.36,58476.69,RENT,Not Verified,credit_card,ME,13.06,0,715.0,12,0,4188.66,25,f,Individual,28403.63,5030.58,203.67,0,184.1,6.4,6.9,2,25.2,2,3,4,6,3,98.2,26.8,0
Fully Paid,28000.0, 60 months,28.23,875.69,62439.94,OWN,Verified,small_business,MA,7.47,0,670.0,5,0,22135.51,16,f,Individual,50647.97,2920.08,606.33,0,150.8,6.0,5.4,0,9.9,0,1,1,3,4,96.5,8.5,0
Fully Paid,30500.0, 36 months,17.6,1096.54,168794.15,RENT,Verified,credit_card,WY,14.72,0,725.0,8,0,5831.38,21,w,Individual,78869.08,7471.11,916.92,0,244.8,15.1,0.8,0,5.3,4,7,6,11,9,98.7,37.8,0
Fully Paid,37000.0, 36 months,17.75,1333.0,63256.41,OWN,Source Verified,credit_card,AR,10.37,0,755.0,10,0,45499.19,31,f,Joint App,268650.59,54189.26,2474.69,0,164.4,8.5,3.5,1,14.5,3,7,5,11,7,95.9,43.2,0
Fully Paid,29500.0, 36 months,20.85,1109.14,28142.53,MORTGAGE,Verified,debt_consolidation,MI,32.92,0,710.0,9,0,7699.9,21,w,Individual,42109.68,3130.28,6598.46,0,180.9,2.3,11.2,5,18.8,5,5,7,10,7,99.7,39.2,0
Charged Off,22511.308842117953, 60 months,30.99,742.07,72282.54,MORTGAGE,Source Verified,debt_consolidation,OH,29.9,0,665.0,13,0,16657.37,27,w,Individual,100174.65,9936.58,7007.74,0,103.8,18.0,1.7,2,60.9,7,10,10,13,11,99.1,68.7,0
Fully Paid,20000.0, 60 months,19.47,524.0,22609.43,RENT,Not Verified,debt_consolidation,WY,9.45,0,765.0,16,0,9451.06,24,w,Individual,64717.05,9554.95,5949.63,0,138.2,11.9,7.5,0,6.9,2,5,3,6,8,99.2,39.0,0
Charged Off,3895.705706814168, 60 months,29.27,124.3,55778.84,MORTGAGE,Source Verified,debt_consolidation,KY,21.06,0,685.0,9,0,6705.78,23,f,Individual,18271.19,2280.79,18236.76,0,175.0,19.0,4.6,4,2.9,5,8,6,9,10,95.5,44.0,0
Fully Paid,12500.0, 36 months,18.2,453.16,132789.32,RENT,Source Verified,debt_consolidation,NC,12.49,0,735.0,9,1,21481.61,22,w,Individual,423843.38,77036.62,3063.42,0,175.5,2.3,2.4,0,12.3,4,6,5,7,9,97.0,48.0,1
Fully Paid,37500.0, 36 months,18.45,1364.2,55317.93,RENT,Verified,home_improvement,NV,11.89,0,735.0,16,0,16109.29,30,w,Individual,47140.29,1331.23,312.9,0,195.3,16.5,2.7,0,16.3,4,7,7,9,10,99.8,37.3,0
Charged Off,34834.20532956331, 60 months,29.3,1112.07,37960.69,RENT,Source Verified,credit_card,NH,19.38,2,690.0,11,0,17815.81,27,w,Individual,97499.68,14793.75,0.0,0,235.7,4.6,1.5,1,17.7,0,1,3,5,4,85.6,24.9,0
Fully Paid,21000.0, 36 months,22.76,810.28,142754.18,MORTGAGE,Source Verified,debt_consolidation,WI,14.48,0,705.0,13,0,17219.03,37,f,Individual,128261.48,20455.32,5410.05,0,102.9,3.8,3.3,5,11.3,3,5,3,4,6,96.1,57.3,0
Fully Paid,12500.0, 36 months,16.42,442.06,67813.79,RENT,Not Verified,other,ID,13.67,0,740.0,9,0,2583.26,26,f,Individual,68091.5,8075.67,4753.41,0,208.2,6.6,12.1,0,35.5,6,7,6,9,10,98.6,38.7,0
Charged Off,33096.71388209707, 36 months,25.82,1330.32,39824.03,OWN,Not Verified,debt_consolidation,IN,22.99,0,695.0,14,0,12752.9,25,w,Individual,261966.12,65187.0,4189.19,0,211.1,7.5,6.1,2,12.0,4,6,8,16,7,97.5,54.2,0
Fully Paid,18500.0, 60 months,22.66,517.92,81148.02,OWN,Source Verified,debt_consolidation,ID,14.74,0,720.0,12,0,5207.45,24,w,Individual,203443.45,30594.72,811.81,0,209.9,10.8,15.6,1,8.1,3,4,4,7,7,97.8,41.6,0
Fully Paid,35500.0, 36 months,20.47,1327.82,203463.99,RENT,Not Verified,debt_consolidation,WI,27.06,0,705.0,16,0,24162.46,35,f,Individual,216296.69,32144.35,8397.19,0,137.2,5.1,7.8,1,25.7,4,5,5,10,9,99.4,54.9,0
Charged Off,10586.925007084672, 60 months,30.75,347.42,35406.42,RENT,Not Verified,other,TN,22.81,2,680.0,7,0,7700.01,19,w,Joint App,110722.61,20096.33,13492.57,1500,190.4,0.9,1.0,1,11.7,4,7,5,7,9,86.7,79.0,0
Fully Paid,11000.0, 36 months,18.09,398.17,69194.99,RENT,Verified,debt_consolidation,UT,17.21,0,760.0,6,0,16355.46,31,w,Individual,148060.2,25860.84,7966.79,0,186.3,13.4,3.0,0,40.2,4,7,6,11,9,99.2,11.7,0
Fully Paid,36000.0, 36 months,23.71,1406.91,19519.42,RENT,Not Verified,debt_consolidation,ME,13.54,0,705.0,15,0,32611.49,27,w,Individual,78110.35,6466.52,1769.76,0,152.3,5.1,0.3,0,15.7,1,3,2,4,4,99.4,21.4,0
Fully Paid,16500.0, 36 months,23.07,639.31,159178.84,MORTGAGE,Not Verified,credit_card,MO,16.21,1,680.0,12,0,20016.24,32,w,Individual,106933.36,12533.39,5389.31,0,267.8,13.0,3.8,2,36.9,6,11,6,9,14,76.1,18.1,0
Fully Paid,26000.0, 36 months,17.52,933.71,43009.06,MORTGAGE,Verified,credit_card,SC,6.41,0,720.0,15,0,5483.44,27,w,Individual,47905.88,7245.92,7857.62,0,143.9,10.7,7.9,4,29.7,4,8,6,12,10,96.4,34.0,0
Fully Paid,21500.0, 36 months,20.5,804.5,87862.21,RENT,Source Verified,debt_consolidation,NH,15.04,0,725.0,12,1,4182.18,22,w,Individual,43468.53,3706.27,1058.3,0,183.7,12.2,5.2,1,16.5,9,11,10,13,14,99.5,20.3,1
Fully Paid,36500.0, 36 months,20.53,1366.35,211776.36,MORTGAGE,Source Verified,debt_consolidation,MO,27.66,0,735.0,6,0,5656.02,20,w,Individual,150725.08,16944.46,6206.42,0,121.7,25.2,2.6,1,2.4,2,3,3,7,5,99.4,49.4,0
Fully Paid,27000.0, 36 months,18.84,987.53,80904.25,MORTGAGE,Source Verified,debt_consolidation,OR,11.25,0,720.0,4,0,12026.4,23,f,Individual,224673.32,31836.9,6094.31,0,150.2,4.8,2.5,5,7.9,4,6,6,10,7,95.0,20.6,0
Fully Paid,14500.0, 36 months,21.37,549.05,175697.05,RENT,Not Verified,credit_card,AR,20.04,0,715.0,7,0,13797.65,25,f,Individual,107982.31,11962.57,3996.5,0,188.3,16.4,1.4,0,5.8,3,7,6,10,10,97.4,44.8,0
Charged Off,7105.2816245200665, 60 months,30.99,234.22,109064.97,MORTGAGE,Verified,small_business,IL,32.91,1,660.0,10,0,106376.11,28,w,Individual,46206.67,5987.73,5505.97,0,283.9,9.4,4.9,3,21.0,3,6,8,10,9,83.8,77.6,0
Fully Paid,4000.0, 60 months,22.81,112.33,94784.33,MORTGAGE,Not Verified,major_purchase,PA,19.59,0,715.0,14,0,6158.51,28,w,Individual,201026.44,25404.14,1946.0,0,192.4,18.4,5.3,6,13.1,5,9,8,12,11,96.1,35.8,0
Fully Paid,6500.0, 36 months,20.19,242.19,16923.24,MORTGAGE,Source Verified,wedding,RI,14.42,0,730.0,9,0,41966.89,22,w,Individual,61667.03,7493.21,2028.34,0,143.0,10.5,3.6,2,26.8,4,8,5,6,9,96.2,14.9,0
Fully Paid,20000.0, 36 months,18.76,730.7,15127.23,OWN,Not Verified,debt_consolidation,MI,22.71,0,710.0,15,0,3006.32,30,w,Individual,341358.63,42489.43,2154.23,0,196.1,9.9,10.5,1,8.4,1,1,2,6,3,99.1,59.3,0
Fully Paid,40000.0, 36 months,26.12,1614.18,169262.3,MORTGAGE,Source Verified,debt_consolidation,UT,16.97,0,675.0,10,0,14259.46,20,f,Individual,90023.87,11011.3,9772.7,0,117.7,16.2,5.9,0,15.6,3,4,5,5,7,95.1,25.6,0
Fully Paid,20500.0, 36 months,19.04,751.86,94009.99,MORTGAGE,Not Verified,debt_consolidation,WI,24.69,0,740.0,15,0,10534.8,26,w,Individual,98916.04,25824.61,885.92,0,141.6,24.5,3.9,2,4.8,4,4,5,9,5,98.2,56.7,0
Fully Paid,23500.0, 36 months,17.75,846.64,90930.57,MORTGAGE,Verified,debt_consolidation,FL,19.91,0,750.0,4,1,9110.66,12,w,Individual,28116.42,1224.54,17338.7,0,164.2,25.5,7.1,2,34.0,7,11,8,12,14,97.7,58.2,1
Fully Paid,4000.0, 36 months,20.82,150.33,54205.74,RENT,Verified,small_business,NH,3.65,0,695.0,8,0,9128.12,23,f,Individual,14403.33,1436.72,7011.93,0,119.9,4.1,8.1,0,18.8,7,10,10,12,12,96.0,64.6,0
Fully Paid,19000.0, 36 months,23.72,742.63,56238.46,MORTGAGE,Source Verified,credit_card,TX,12.61,0,710.0,11,0,2544.53,21,f,Individual,168435.34,24536.41,1046.63,0,199.7,6.0,4.1,3,12.6,3,6,5,12,8,95.4,49.6,0
Fully Paid,30000.0, 36 months,21.88,1143.85,64494.62,OWN,Verified,debt_consolidation,AR,19.27,0,710.0,12,0,24862.14,26,w,Individual,35288.9,1053.83,3845.9,0,195.5,1.9,8.9,0,15.1,3,8,5,7,10,99.4,30.3,0
Fully Paid,20500.0, 36 months,21.17,774.13,54662.47,MORTGAGE,Not Verified,other,HI,26.21,0,735.0,11,0,13748.51,17,f,Individual,37745.34,3533.66,12567.56,0,146.3,8.4,2.0,0,19.4,4,6,6,8,8,98.7,10.2,0
Fully Paid,4500.0, 36 months,24.58,177.92,92934.82,OWN,Source Verified,credit_card,FL,23.98,0,690.0,8,0,53818.31,33,f,Individual,79372.07,10614.67,2311.97,0,137.8,11.5,12.8,0,3.0,1,2,4,7,3,96.8,73.2,0
